#BeginHeader,57
#FormatType,NR-500\NORMAL
#FormatVersion,R3.00.00
タイトル,
ユニット番号,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
ユニット種別,NR-500,(1)CA,未設定,未設定,未設定,未設定,未設定,未設定,未設定

計測モード,ノーマルモード
2010/11/03 02:10:50,825600,0.040
2010/11/03 02:10:50,825800,0.020
2010/11/03 02:10:50,826000,-0.050
2010/11/03 02:10:50,826200,-0.054
2010/11/03 02:10:50,826400,-0.026
2010/11/03 02:10:50,826600,0.026
2010/11/03 02:10:50,826800,0.038
2010/11/03 02:10:50,827000,0.038
2010/11/03 02:10:50,827200,-0.032
2010/11/03 02:10:50,827400,-0.094
2010/11/03 02:10:50,827600,-0.060
2010/11/03 02:10:50,827800,-0.022
2010/11/03 02:10:50,828000,0.044
2010/11/03 02:10:50,828200,0.052
2010/11/03 02:10:50,828400,-0.016
2010/11/03 02:10:50,828600,-0.038
2010/11/03 02:10:50,828800,-0.088
2010/11/03 02:10:50,829000,-0.092
2010/11/03 02:10:50,829200,-0.034
2010/11/03 02:10:50,829400,0.026
2010/11/03 02:10:50,829600,0.050
2010/11/03 02:10:50,829800,-0.044
2010/11/03 02:10:50,830000,-0.098
2010/11/03 02:10:50,830200,-0.088
2010/11/03 02:10:50,830400,0.000
2010/11/03 02:10:50,830600,0.116
2010/11/03 02:10:50,830800,0.122
2010/11/03 02:10:50,831000,0.044
2010/11/03 02:10:50,831200,-0.064
2010/11/03 02:10:50,831400,-0.102
2010/11/03 02:10:50,831600,-0.020
2010/11/03 02:10:50,831800,0.058
2010/11/03 02:10:50,832000,0.070
2010/11/03 02:10:50,832200,0.024
2010/11/03 02:10:50,832400,-0.004
2010/11/03 02:10:50,832600,-0.024
2010/11/03 02:10:50,832800,-0.014
2010/11/03 02:10:50,833000,0.056
2010/11/03 02:10:50,833200,0.090
2010/11/03 02:10:50,833400,0.064
2010/11/03 02:10:50,833600,-0.040
2010/11/03 02:10:50,833800,-0.036
2010/11/03 02:10:50,834000,0.010
2010/11/03 02:10:50,834200,0.072
2010/11/03 02:10:50,834400,0.056
2010/11/03 02:10:50,834600,0.010
2010/11/03 02:10:50,834800,-0.040
2010/11/03 02:10:50,835000,-0.076
2010/11/03 02:10:50,835200,-0.070
2010/11/03 02:10:50,835400,0.036
2010/11/03 02:10:50,835600,0.052
2010/11/03 02:10:50,835800,0.168
2010/11/03 02:10:50,836000,0.142
2010/11/03 02:10:50,836200,-0.020
2010/11/03 02:10:50,836400,-0.010
2010/11/03 02:10:50,836600,0.002
2010/11/03 02:10:50,836800,0.038
2010/11/03 02:10:50,837000,0.072
2010/11/03 02:10:50,837200,0.062
2010/11/03 02:10:50,837400,-0.110
2010/11/03 02:10:50,837600,-0.072
2010/11/03 02:10:50,837800,-0.062
2010/11/03 02:10:50,838000,0.022
2010/11/03 02:10:50,838200,0.104
2010/11/03 02:10:50,838400,0.090
2010/11/03 02:10:50,838600,-0.024
2010/11/03 02:10:50,838800,-0.106
2010/11/03 02:10:50,839000,-0.030
2010/11/03 02:10:50,839200,0.048
2010/11/03 02:10:50,839400,-0.002
2010/11/03 02:10:50,839600,-0.070
2010/11/03 02:10:50,839800,-0.108
2010/11/03 02:10:50,840000,-0.004
2010/11/03 02:10:50,840200,0.042
2010/11/03 02:10:50,840400,0.074
2010/11/03 02:10:50,840600,0.068
2010/11/03 02:10:50,840800,0.032
2010/11/03 02:10:50,841000,0.002
2010/11/03 02:10:50,841200,-0.028
2010/11/03 02:10:50,841400,-0.030
2010/11/03 02:10:50,841600,0.028
2010/11/03 02:10:50,841800,0.044
2010/11/03 02:10:50,842000,0.028
2010/11/03 02:10:50,842200,-0.046
2010/11/03 02:10:50,842400,-0.060
2010/11/03 02:10:50,842600,-0.018
2010/11/03 02:10:50,842800,0.048
2010/11/03 02:10:50,843000,0.056
2010/11/03 02:10:50,843200,0.010
2010/11/03 02:10:50,843400,-0.006
2010/11/03 02:10:50,843600,-0.024
2010/11/03 02:10:50,843800,-0.006
2010/11/03 02:10:50,844000,0.080
2010/11/03 02:10:50,844200,0.098
2010/11/03 02:10:50,844400,0.048
2010/11/03 02:10:50,844600,-0.024
2010/11/03 02:10:50,844800,-0.054
2010/11/03 02:10:50,845000,-0.042
2010/11/03 02:10:50,845200,0.028
2010/11/03 02:10:50,845400,0.062
2010/11/03 02:10:50,845600,0.034
2010/11/03 02:10:50,845800,-0.016
2010/11/03 02:10:50,846000,-0.054
2010/11/03 02:10:50,846200,-0.040
2010/11/03 02:10:50,846400,0.010
2010/11/03 02:10:50,846600,0.056
2010/11/03 02:10:50,846800,0.058
2010/11/03 02:10:50,847000,0.028
2010/11/03 02:10:50,847200,0.006
2010/11/03 02:10:50,847400,-0.036
2010/11/03 02:10:50,847600,-0.028
2010/11/03 02:10:50,847800,0.014
2010/11/03 02:10:50,848000,0.020
2010/11/03 02:10:50,848200,-0.054
2010/11/03 02:10:50,848400,-0.036
2010/11/03 02:10:50,848600,0.002
2010/11/03 02:10:50,848800,0.012
2010/11/03 02:10:50,849000,-0.014
2010/11/03 02:10:50,849200,0.028
2010/11/03 02:10:50,849400,0.092
2010/11/03 02:10:50,849600,0.014
2010/11/03 02:10:50,849800,-0.080
2010/11/03 02:10:50,850000,-0.068
2010/11/03 02:10:50,850200,-0.020
2010/11/03 02:10:50,850400,-0.034
2010/11/03 02:10:50,850600,-0.046
2010/11/03 02:10:50,850800,-0.002
2010/11/03 02:10:50,851000,0.030
2010/11/03 02:10:50,851200,0.036
2010/11/03 02:10:50,851400,0.076
2010/11/03 02:10:50,851600,0.056
2010/11/03 02:10:50,851800,0.068
2010/11/03 02:10:50,852000,0.054
2010/11/03 02:10:50,852200,0.014
2010/11/03 02:10:50,852400,-0.004
2010/11/03 02:10:50,852600,-0.044
2010/11/03 02:10:50,852800,0.006
2010/11/03 02:10:50,853000,0.054
2010/11/03 02:10:50,853200,0.046
2010/11/03 02:10:50,853400,-0.006
2010/11/03 02:10:50,853600,-0.026
2010/11/03 02:10:50,853800,0.020
2010/11/03 02:10:50,854000,0.022
2010/11/03 02:10:50,854200,0.032
2010/11/03 02:10:50,854400,0.016
2010/11/03 02:10:50,854600,0.030
2010/11/03 02:10:50,854800,-0.058
2010/11/03 02:10:50,855000,-0.018
2010/11/03 02:10:50,855200,0.008
2010/11/03 02:10:50,855400,0.048
2010/11/03 02:10:50,855600,0.068
2010/11/03 02:10:50,855800,-0.004
2010/11/03 02:10:50,856000,-0.010
2010/11/03 02:10:50,856200,-0.008
2010/11/03 02:10:50,856400,0.016
2010/11/03 02:10:50,856600,0.066
2010/11/03 02:10:50,856800,0.072
2010/11/03 02:10:50,857000,0.050
2010/11/03 02:10:50,857200,-0.020
2010/11/03 02:10:50,857400,-0.038
2010/11/03 02:10:50,857600,0.028
2010/11/03 02:10:50,857800,-0.006
2010/11/03 02:10:50,858000,0.018
2010/11/03 02:10:50,858200,0.030
2010/11/03 02:10:50,858400,0.018
2010/11/03 02:10:50,858600,-0.082
2010/11/03 02:10:50,858800,-0.060
2010/11/03 02:10:50,859000,0.102
2010/11/03 02:10:50,859200,0.104
2010/11/03 02:10:50,859400,0.038
2010/11/03 02:10:50,859600,-0.008
2010/11/03 02:10:50,859800,0.026
2010/11/03 02:10:50,860000,0.050
2010/11/03 02:10:50,860200,0.062
2010/11/03 02:10:50,860400,0.070
2010/11/03 02:10:50,860600,0.048
2010/11/03 02:10:50,860800,-0.018
2010/11/03 02:10:50,861000,-0.022
2010/11/03 02:10:50,861200,0.008
2010/11/03 02:10:50,861400,0.064
2010/11/03 02:10:50,861600,0.090
2010/11/03 02:10:50,861800,0.052
2010/11/03 02:10:50,862000,-0.064
2010/11/03 02:10:50,862200,-0.056
2010/11/03 02:10:50,862400,0.040
2010/11/03 02:10:50,862600,0.050
2010/11/03 02:10:50,862800,0.046
2010/11/03 02:10:50,863000,0.012
2010/11/03 02:10:50,863200,-0.010
2010/11/03 02:10:50,863400,-0.002
2010/11/03 02:10:50,863600,-0.014
2010/11/03 02:10:50,863800,0.002
2010/11/03 02:10:50,864000,0.014
2010/11/03 02:10:50,864200,0.058
2010/11/03 02:10:50,864400,-0.030
2010/11/03 02:10:50,864600,-0.082
2010/11/03 02:10:50,864800,-0.058
2010/11/03 02:10:50,865000,-0.004
2010/11/03 02:10:50,865200,0.006
2010/11/03 02:10:50,865400,0.016
2010/11/03 02:10:50,865600,0.002
2010/11/03 02:10:50,865800,-0.072
2010/11/03 02:10:50,866000,-0.068
2010/11/03 02:10:50,866200,-0.030
2010/11/03 02:10:50,866400,0.004
2010/11/03 02:10:50,866600,-0.006
2010/11/03 02:10:50,866800,-0.046
2010/11/03 02:10:50,867000,-0.060
2010/11/03 02:10:50,867200,-0.058
2010/11/03 02:10:50,867400,-0.004
2010/11/03 02:10:50,867600,0.000
2010/11/03 02:10:50,867800,-0.016
2010/11/03 02:10:50,868000,-0.036
2010/11/03 02:10:50,868200,-0.046
2010/11/03 02:10:50,868400,0.010
2010/11/03 02:10:50,868600,0.036
2010/11/03 02:10:50,868800,-0.042
2010/11/03 02:10:50,869000,-0.062
2010/11/03 02:10:50,869200,0.028
2010/11/03 02:10:50,869400,0.082
2010/11/03 02:10:50,869600,-0.072
2010/11/03 02:10:50,869800,-0.138
2010/11/03 02:10:50,870000,-0.040
2010/11/03 02:10:50,870200,0.054
2010/11/03 02:10:50,870400,0.066
2010/11/03 02:10:50,870600,0.010
2010/11/03 02:10:50,870800,-0.048
2010/11/03 02:10:50,871000,-0.050
2010/11/03 02:10:50,871200,0.000
2010/11/03 02:10:50,871400,0.086
2010/11/03 02:10:50,871600,0.066
2010/11/03 02:10:50,871800,0.018
2010/11/03 02:10:50,872000,-0.068
2010/11/03 02:10:50,872200,-0.072
2010/11/03 02:10:50,872400,-0.016
2010/11/03 02:10:50,872600,0.040
2010/11/03 02:10:50,872800,0.022
2010/11/03 02:10:50,873000,0.022
2010/11/03 02:10:50,873200,-0.034
2010/11/03 02:10:50,873400,-0.086
2010/11/03 02:10:50,873600,-0.056
2010/11/03 02:10:50,873800,0.022
2010/11/03 02:10:50,874000,0.038
2010/11/03 02:10:50,874200,-0.006
2010/11/03 02:10:50,874400,-0.034
2010/11/03 02:10:50,874600,-0.038
2010/11/03 02:10:50,874800,-0.066
2010/11/03 02:10:50,875000,-0.052
2010/11/03 02:10:50,875200,-0.018
2010/11/03 02:10:50,875400,0.016
2010/11/03 02:10:50,875600,0.012
2010/11/03 02:10:50,875800,-0.030
2010/11/03 02:10:50,876000,-0.058
2010/11/03 02:10:50,876200,-0.044
2010/11/03 02:10:50,876400,0.014
2010/11/03 02:10:50,876600,0.062
2010/11/03 02:10:50,876800,0.032
2010/11/03 02:10:50,877000,-0.010
2010/11/03 02:10:50,877200,-0.020
2010/11/03 02:10:50,877400,-0.074
2010/11/03 02:10:50,877600,0.004
2010/11/03 02:10:50,877800,0.002
2010/11/03 02:10:50,878000,-0.042
2010/11/03 02:10:50,878200,-0.002
2010/11/03 02:10:50,878400,0.030
2010/11/03 02:10:50,878600,-0.034
2010/11/03 02:10:50,878800,-0.074
2010/11/03 02:10:50,879000,0.018
2010/11/03 02:10:50,879200,0.114
2010/11/03 02:10:50,879400,0.086
2010/11/03 02:10:50,879600,-0.002
2010/11/03 02:10:50,879800,-0.140
2010/11/03 02:10:50,880000,-0.130
2010/11/03 02:10:50,880200,0.082
2010/11/03 02:10:50,880400,0.194
2010/11/03 02:10:50,880600,0.172
2010/11/03 02:10:50,880800,0.034
2010/11/03 02:10:50,881000,-0.128
2010/11/03 02:10:50,881200,-0.114
2010/11/03 02:10:50,881400,-0.012
2010/11/03 02:10:50,881600,0.118
2010/11/03 02:10:50,881800,0.150
2010/11/03 02:10:50,882000,0.042
2010/11/03 02:10:50,882200,-0.050
2010/11/03 02:10:50,882400,-0.086
2010/11/03 02:10:50,882600,-0.020
2010/11/03 02:10:50,882800,0.068
2010/11/03 02:10:50,883000,0.122
2010/11/03 02:10:50,883200,0.110
2010/11/03 02:10:50,883400,-0.012
2010/11/03 02:10:50,883600,-0.112
2010/11/03 02:10:50,883800,-0.096
2010/11/03 02:10:50,884000,-0.008
2010/11/03 02:10:50,884200,0.064
2010/11/03 02:10:50,884400,0.034
2010/11/03 02:10:50,884600,-0.028
2010/11/03 02:10:50,884800,-0.090
2010/11/03 02:10:50,885000,-0.092
2010/11/03 02:10:50,885200,-0.054
2010/11/03 02:10:50,885400,0.092
2010/11/03 02:10:50,885600,0.166
2010/11/03 02:10:50,885800,0.044
2010/11/03 02:10:50,886000,-0.030
2010/11/03 02:10:50,886200,-0.076
2010/11/03 02:10:50,886400,-0.078
2010/11/03 02:10:50,886600,0.004
2010/11/03 02:10:50,886800,0.004
2010/11/03 02:10:50,887000,-0.020
2010/11/03 02:10:50,887200,-0.016
2010/11/03 02:10:50,887400,-0.050
2010/11/03 02:10:50,887600,-0.024
2010/11/03 02:10:50,887800,-0.012
2010/11/03 02:10:50,888000,0.018
2010/11/03 02:10:50,888200,-0.068
2010/11/03 02:10:50,888400,-0.022
2010/11/03 02:10:50,888600,0.022
2010/11/03 02:10:50,888800,-0.070
2010/11/03 02:10:50,889000,-0.118
2010/11/03 02:10:50,889200,-0.040
2010/11/03 02:10:50,889400,0.090
2010/11/03 02:10:50,889600,0.070
2010/11/03 02:10:50,889800,-0.016
2010/11/03 02:10:50,890000,-0.074
2010/11/03 02:10:50,890200,-0.072
2010/11/03 02:10:50,890400,0.044
2010/11/03 02:10:50,890600,0.098
2010/11/03 02:10:50,890800,0.078
2010/11/03 02:10:50,891000,-0.022
2010/11/03 02:10:50,891200,-0.110
2010/11/03 02:10:50,891400,-0.084
2010/11/03 02:10:50,891600,0.000
2010/11/03 02:10:50,891800,0.078
2010/11/03 02:10:50,892000,0.084
2010/11/03 02:10:50,892200,0.014
2010/11/03 02:10:50,892400,-0.066
2010/11/03 02:10:50,892600,-0.080
2010/11/03 02:10:50,892800,0.008
2010/11/03 02:10:50,893000,0.078
2010/11/03 02:10:50,893200,0.034
2010/11/03 02:10:50,893400,-0.012
2010/11/03 02:10:50,893600,0.010
2010/11/03 02:10:50,893800,0.040
2010/11/03 02:10:50,894000,0.030
2010/11/03 02:10:50,894200,0.056
2010/11/03 02:10:50,894400,0.084
2010/11/03 02:10:50,894600,0.014
2010/11/03 02:10:50,894800,-0.088
2010/11/03 02:10:50,895000,-0.120
2010/11/03 02:10:50,895200,-0.060
2010/11/03 02:10:50,895400,0.044
2010/11/03 02:10:50,895600,0.090
2010/11/03 02:10:50,895800,0.080
2010/11/03 02:10:50,896000,0.040
2010/11/03 02:10:50,896200,-0.044
2010/11/03 02:10:50,896400,-0.054
2010/11/03 02:10:50,896600,-0.010
2010/11/03 02:10:50,896800,0.086
2010/11/03 02:10:50,897000,0.056
2010/11/03 02:10:50,897200,-0.046
2010/11/03 02:10:50,897400,-0.124
2010/11/03 02:10:50,897600,-0.062
2010/11/03 02:10:50,897800,0.018
2010/11/03 02:10:50,898000,0.048
2010/11/03 02:10:50,898200,0.082
2010/11/03 02:10:50,898400,0.080
2010/11/03 02:10:50,898600,-0.044
2010/11/03 02:10:50,898800,-0.068
2010/11/03 02:10:50,899000,0.002
2010/11/03 02:10:50,899200,0.000
2010/11/03 02:10:50,899400,-0.010
2010/11/03 02:10:50,899600,-0.032
2010/11/03 02:10:50,899800,-0.044
2010/11/03 02:10:50,900000,-0.062
2010/11/03 02:10:50,900200,-0.062
2010/11/03 02:10:50,900400,0.044
2010/11/03 02:10:50,900600,0.098
2010/11/03 02:10:50,900800,0.100
2010/11/03 02:10:50,901000,0.014
2010/11/03 02:10:50,901200,-0.050
2010/11/03 02:10:50,901400,-0.032
2010/11/03 02:10:50,901600,0.084
2010/11/03 02:10:50,901800,0.080
2010/11/03 02:10:50,902000,0.050
2010/11/03 02:10:50,902200,-0.046
2010/11/03 02:10:50,902400,-0.030
2010/11/03 02:10:50,902600,0.020
2010/11/03 02:10:50,902800,0.056
2010/11/03 02:10:50,903000,0.088
2010/11/03 02:10:50,903200,0.092
2010/11/03 02:10:50,903400,0.058
2010/11/03 02:10:50,903600,0.020
2010/11/03 02:10:50,903800,-0.008
2010/11/03 02:10:50,904000,0.024
2010/11/03 02:10:50,904200,-0.008
2010/11/03 02:10:50,904400,-0.010
2010/11/03 02:10:50,904600,-0.056
2010/11/03 02:10:50,904800,-0.062
2010/11/03 02:10:50,905000,-0.130
2010/11/03 02:10:50,905200,0.140
2010/11/03 02:10:50,905400,0.220
2010/11/03 02:10:50,905600,0.128
2010/11/03 02:10:50,905800,0.052
2010/11/03 02:10:50,906000,0.016
2010/11/03 02:10:50,906200,-0.074
2010/11/03 02:10:50,906400,0.040
2010/11/03 02:10:50,906600,0.100
2010/11/03 02:10:50,906800,-0.046
2010/11/03 02:10:50,907000,-0.040
2010/11/03 02:10:50,907200,-0.054
2010/11/03 02:10:50,907400,-0.020
2010/11/03 02:10:50,907600,0.066
2010/11/03 02:10:50,907800,0.140
2010/11/03 02:10:50,908000,0.046
2010/11/03 02:10:50,908200,-0.074
2010/11/03 02:10:50,908400,-0.044
2010/11/03 02:10:50,908600,-0.044
2010/11/03 02:10:50,908800,-0.058
2010/11/03 02:10:50,909000,-0.048
2010/11/03 02:10:50,909200,0.004
2010/11/03 02:10:50,909400,0.066
2010/11/03 02:10:50,909600,0.012
2010/11/03 02:10:50,909800,-0.024
2010/11/03 02:10:50,910000,0.032
2010/11/03 02:10:50,910200,-0.010
2010/11/03 02:10:50,910400,0.014
2010/11/03 02:10:50,910600,0.042
2010/11/03 02:10:50,910800,0.050
2010/11/03 02:10:50,911000,0.010
2010/11/03 02:10:50,911200,-0.064
2010/11/03 02:10:50,911400,0.012
2010/11/03 02:10:50,911600,-0.002
2010/11/03 02:10:50,911800,-0.002
2010/11/03 02:10:50,912000,0.054
2010/11/03 02:10:50,912200,0.000
2010/11/03 02:10:50,912400,0.006
2010/11/03 02:10:50,912600,-0.030
2010/11/03 02:10:50,912800,0.024
2010/11/03 02:10:50,913000,0.066
2010/11/03 02:10:50,913200,0.022
2010/11/03 02:10:50,913400,0.048
2010/11/03 02:10:50,913600,-0.008
2010/11/03 02:10:50,913800,0.014
2010/11/03 02:10:50,914000,0.028
2010/11/03 02:10:50,914200,0.024
2010/11/03 02:10:50,914400,0.054
2010/11/03 02:10:50,914600,0.054
2010/11/03 02:10:50,914800,0.070
2010/11/03 02:10:50,915000,-0.012
2010/11/03 02:10:50,915200,-0.060
2010/11/03 02:10:50,915400,0.036
2010/11/03 02:10:50,915600,0.046
2010/11/03 02:10:50,915800,0.058
2010/11/03 02:10:50,916000,0.040
2010/11/03 02:10:50,916200,-0.014
2010/11/03 02:10:50,916400,-0.048
2010/11/03 02:10:50,916600,-0.022
2010/11/03 02:10:50,916800,0.042
2010/11/03 02:10:50,917000,-0.002
2010/11/03 02:10:50,917200,0.012
2010/11/03 02:10:50,917400,0.024
2010/11/03 02:10:50,917600,0.032
2010/11/03 02:10:50,917800,-0.006
2010/11/03 02:10:50,918000,-0.010
2010/11/03 02:10:50,918200,0.042
2010/11/03 02:10:50,918400,0.018
2010/11/03 02:10:50,918600,-0.116
2010/11/03 02:10:50,918800,-0.102
2010/11/03 02:10:50,919000,0.028
2010/11/03 02:10:50,919200,0.060
2010/11/03 02:10:50,919400,-0.014
2010/11/03 02:10:50,919600,-0.040
2010/11/03 02:10:50,919800,-0.008
2010/11/03 02:10:50,920000,-0.030
2010/11/03 02:10:50,920200,-0.046
2010/11/03 02:10:50,920400,-0.038
2010/11/03 02:10:50,920600,-0.018
2010/11/03 02:10:50,920800,0.034
2010/11/03 02:10:50,921000,0.016
2010/11/03 02:10:50,921200,-0.070
2010/11/03 02:10:50,921400,-0.042
2010/11/03 02:10:50,921600,0.014
2010/11/03 02:10:50,921800,0.044
2010/11/03 02:10:50,922000,0.008
2010/11/03 02:10:50,922200,-0.018
2010/11/03 02:10:50,922400,-0.012
2010/11/03 02:10:50,922600,0.008
2010/11/03 02:10:50,922800,0.026
2010/11/03 02:10:50,923000,0.034
2010/11/03 02:10:50,923200,0.028
2010/11/03 02:10:50,923400,-0.004
2010/11/03 02:10:50,923600,-0.034
2010/11/03 02:10:50,923800,-0.038
2010/11/03 02:10:50,924000,0.004
2010/11/03 02:10:50,924200,0.042
2010/11/03 02:10:50,924400,0.050
2010/11/03 02:10:50,924600,-0.008
2010/11/03 02:10:50,924800,-0.046
2010/11/03 02:10:50,925000,0.004
2010/11/03 02:10:50,925200,0.038
2010/11/03 02:10:50,925400,0.030
2010/11/03 02:10:50,925600,-0.006
2010/11/03 02:10:50,925800,-0.006
2010/11/03 02:10:50,926000,0.036
2010/11/03 02:10:50,926200,0.050
2010/11/03 02:10:50,926400,0.062
2010/11/03 02:10:50,926600,-0.014
2010/11/03 02:10:50,926800,-0.028
2010/11/03 02:10:50,927000,0.010
2010/11/03 02:10:50,927200,-0.016
2010/11/03 02:10:50,927400,-0.024
2010/11/03 02:10:50,927600,-0.024
2010/11/03 02:10:50,927800,0.060
2010/11/03 02:10:50,928000,-0.008
2010/11/03 02:10:50,928200,-0.072
2010/11/03 02:10:50,928400,-0.102
2010/11/03 02:10:50,928600,0.022
2010/11/03 02:10:50,928800,0.064
2010/11/03 02:10:50,929000,-0.034
2010/11/03 02:10:50,929200,0.068
2010/11/03 02:10:50,929400,-0.020
2010/11/03 02:10:50,929600,-0.190
2010/11/03 02:10:50,929800,-0.066
2010/11/03 02:10:50,930000,0.110
2010/11/03 02:10:50,930200,0.026
2010/11/03 02:10:50,930400,-0.022
2010/11/03 02:10:50,930600,-0.076
2010/11/03 02:10:50,930800,-0.056
2010/11/03 02:10:50,931000,-0.046
2010/11/03 02:10:50,931200,0.044
2010/11/03 02:10:50,931400,0.054
2010/11/03 02:10:50,931600,0.038
2010/11/03 02:10:50,931800,-0.012
2010/11/03 02:10:50,932000,-0.072
2010/11/03 02:10:50,932200,-0.078
2010/11/03 02:10:50,932400,-0.034
2010/11/03 02:10:50,932600,0.036
2010/11/03 02:10:50,932800,0.096
2010/11/03 02:10:50,933000,0.026
2010/11/03 02:10:50,933200,-0.050
2010/11/03 02:10:50,933400,-0.112
2010/11/03 02:10:50,933600,0.010
2010/11/03 02:10:50,933800,0.078
2010/11/03 02:10:50,934000,0.068
2010/11/03 02:10:50,934200,0.012
2010/11/03 02:10:50,934400,-0.044
2010/11/03 02:10:50,934600,-0.030
2010/11/03 02:10:50,934800,-0.044
2010/11/03 02:10:50,935000,-0.014
2010/11/03 02:10:50,935200,0.024
2010/11/03 02:10:50,935400,0.022
2010/11/03 02:10:50,935600,-0.036
2010/11/03 02:10:50,935800,-0.060
2010/11/03 02:10:50,936000,-0.034
2010/11/03 02:10:50,936200,0.020
2010/11/03 02:10:50,936400,0.048
2010/11/03 02:10:50,936600,0.052
2010/11/03 02:10:50,936800,0.016
2010/11/03 02:10:50,937000,-0.008
2010/11/03 02:10:50,937200,-0.046
2010/11/03 02:10:50,937400,-0.024
2010/11/03 02:10:50,937600,0.046
2010/11/03 02:10:50,937800,-0.006
2010/11/03 02:10:50,938000,-0.050
2010/11/03 02:10:50,938200,-0.022
2010/11/03 02:10:50,938400,-0.010
2010/11/03 02:10:50,938600,-0.108
2010/11/03 02:10:50,938800,-0.084
2010/11/03 02:10:50,939000,0.086
2010/11/03 02:10:50,939200,0.142
2010/11/03 02:10:50,939400,0.028
2010/11/03 02:10:50,939600,-0.152
2010/11/03 02:10:50,939800,-0.188
2010/11/03 02:10:50,940000,-0.062
2010/11/03 02:10:50,940200,0.086
2010/11/03 02:10:50,940400,0.164
2010/11/03 02:10:50,940600,0.042
2010/11/03 02:10:50,940800,-0.096
2010/11/03 02:10:50,941000,-0.170
2010/11/03 02:10:50,941200,-0.062
2010/11/03 02:10:50,941400,0.064
2010/11/03 02:10:50,941600,0.138
2010/11/03 02:10:50,941800,0.106
2010/11/03 02:10:50,942000,-0.004
2010/11/03 02:10:50,942200,-0.094
2010/11/03 02:10:50,942400,-0.098
2010/11/03 02:10:50,942600,-0.040
2010/11/03 02:10:50,942800,0.064
2010/11/03 02:10:50,943000,0.100
2010/11/03 02:10:50,943200,0.020
2010/11/03 02:10:50,943400,-0.096
2010/11/03 02:10:50,943600,-0.146
2010/11/03 02:10:50,943800,-0.024
2010/11/03 02:10:50,944000,0.040
2010/11/03 02:10:50,944200,0.050
2010/11/03 02:10:50,944400,0.004
2010/11/03 02:10:50,944600,-0.044
2010/11/03 02:10:50,944800,-0.042
2010/11/03 02:10:50,945000,-0.038
2010/11/03 02:10:50,945200,0.026
2010/11/03 02:10:50,945400,0.068
2010/11/03 02:10:50,945600,0.028
2010/11/03 02:10:50,945800,-0.008
2010/11/03 02:10:50,946000,-0.032
2010/11/03 02:10:50,946200,-0.008
2010/11/03 02:10:50,946400,0.030
2010/11/03 02:10:50,946600,0.010
2010/11/03 02:10:50,946800,0.006
2010/11/03 02:10:50,947000,-0.002
2010/11/03 02:10:50,947200,-0.060
2010/11/03 02:10:50,947400,-0.056
2010/11/03 02:10:50,947600,0.006
2010/11/03 02:10:50,947800,0.062
2010/11/03 02:10:50,948000,0.020
2010/11/03 02:10:50,948200,-0.080
2010/11/03 02:10:50,948400,-0.028
2010/11/03 02:10:50,948600,0.002
2010/11/03 02:10:50,948800,-0.014
2010/11/03 02:10:50,949000,-0.030
2010/11/03 02:10:50,949200,0.032
2010/11/03 02:10:50,949400,0.074
2010/11/03 02:10:50,949600,0.030
2010/11/03 02:10:50,949800,-0.020
2010/11/03 02:10:50,950000,-0.052
2010/11/03 02:10:50,950200,-0.020
2010/11/03 02:10:50,950400,0.122
2010/11/03 02:10:50,950600,0.094
2010/11/03 02:10:50,950800,-0.008
2010/11/03 02:10:50,951000,-0.026
2010/11/03 02:10:50,951200,-0.050
2010/11/03 02:10:50,951400,-0.018
2010/11/03 02:10:50,951600,0.042
2010/11/03 02:10:50,951800,0.072
2010/11/03 02:10:50,952000,0.054
2010/11/03 02:10:50,952200,-0.004
2010/11/03 02:10:50,952400,-0.032
2010/11/03 02:10:50,952600,-0.020
2010/11/03 02:10:50,952800,0.054
2010/11/03 02:10:50,953000,0.114
2010/11/03 02:10:50,953200,0.062
2010/11/03 02:10:50,953400,0.000
2010/11/03 02:10:50,953600,-0.028
2010/11/03 02:10:50,953800,0.050
2010/11/03 02:10:50,954000,0.056
2010/11/03 02:10:50,954200,0.040
2010/11/03 02:10:50,954400,0.036
2010/11/03 02:10:50,954600,-0.030
2010/11/03 02:10:50,954800,-0.034
2010/11/03 02:10:50,955000,-0.030
2010/11/03 02:10:50,955200,0.002
2010/11/03 02:10:50,955400,0.032
2010/11/03 02:10:50,955600,0.056
2010/11/03 02:10:50,955800,0.048
2010/11/03 02:10:50,956000,-0.024
2010/11/03 02:10:50,956200,-0.148
2010/11/03 02:10:50,956400,-0.002
2010/11/03 02:10:50,956600,0.100
2010/11/03 02:10:50,956800,0.076
2010/11/03 02:10:50,957000,0.072
2010/11/03 02:10:50,957200,0.008
2010/11/03 02:10:50,957400,-0.002
2010/11/03 02:10:50,957600,0.030
2010/11/03 02:10:50,957800,0.062
2010/11/03 02:10:50,958000,0.000
2010/11/03 02:10:50,958200,0.010
2010/11/03 02:10:50,958400,-0.006
2010/11/03 02:10:50,958600,-0.078
2010/11/03 02:10:50,958800,-0.066
2010/11/03 02:10:50,959000,0.104
2010/11/03 02:10:50,959200,0.160
2010/11/03 02:10:50,959400,0.156
2010/11/03 02:10:50,959600,0.014
2010/11/03 02:10:50,959800,-0.082
2010/11/03 02:10:50,960000,-0.116
2010/11/03 02:10:50,960200,-0.076
2010/11/03 02:10:50,960400,0.042
